event_key,ticker,year,quarter,aligned_audio_sentence_count,aligned_audio_duration_sum_sec,F0semitoneFrom27.5Hz_sma3nz_amean_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_percentile20.0_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_percentile50.0_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_percentile80.0_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope_winsor_mean,F1amplitudeLogRelF0_sma3nz_amean_winsor_mean,F1amplitudeLogRelF0_sma3nz_stddevNorm_winsor_mean,F1bandwidth_sma3nz_amean_winsor_mean,F1bandwidth_sma3nz_stddevNorm_winsor_mean,F1frequency_sma3nz_amean_winsor_mean,F1frequency_sma3nz_stddevNorm_winsor_mean,F2amplitudeLogRelF0_sma3nz_amean_winsor_mean,F2amplitudeLogRelF0_sma3nz_stddevNorm_winsor_mean,F2bandwidth_sma3nz_amean_winsor_mean,F2bandwidth_sma3nz_stddevNorm_winsor_mean,F2frequency_sma3nz_amean_winsor_mean,F2frequency_sma3nz_stddevNorm_winsor_mean,F3amplitudeLogRelF0_sma3nz_amean_winsor_mean,F3amplitudeLogRelF0_sma3nz_stddevNorm_winsor_mean,F3bandwidth_sma3nz_amean_winsor_mean,F3bandwidth_sma3nz_stddevNorm_winsor_mean,F3frequency_sma3nz_amean_winsor_mean,F3frequency_sma3nz_stddevNorm_winsor_mean,HNRdBACF_sma3nz_amean_winsor_mean,HNRdBACF_sma3nz_stddevNorm_winsor_mean,MeanUnvoicedSegmentLength_winsor_mean,MeanVoicedSegmentLengthSec_winsor_mean,StddevUnvoicedSegmentLength_winsor_mean,StddevVoicedSegmentLengthSec_winsor_mean,VoicedSegmentsPerSec_winsor_mean,alphaRatioUV_sma3nz_amean_winsor_mean,alphaRatioV_sma3nz_amean_winsor_mean,alphaRatioV_sma3nz_stddevNorm_winsor_mean,equivalentSoundLevel_dBp_winsor_mean,hammarbergIndexUV_sma3nz_amean_winsor_mean,hammarbergIndexV_sma3nz_amean_winsor_mean,hammarbergIndexV_sma3nz_stddevNorm_winsor_mean,jitterLocal_sma3nz_amean_winsor_mean,jitterLocal_sma3nz_stddevNorm_winsor_mean,logRelF0-H1-A3_sma3nz_amean_winsor_mean,logRelF0-H1-A3_sma3nz_stddevNorm_winsor_mean,logRelF0-H1-H2_sma3nz_amean_winsor_mean,logRelF0-H1-H2_sma3nz_stddevNorm_winsor_mean,loudnessPeaksPerSec_winsor_mean,loudness_sma3_amean_winsor_mean,loudness_sma3_meanFallingSlope_winsor_mean,loudness_sma3_meanRisingSlope_winsor_mean,loudness_sma3_pctlrange0-2_winsor_mean,loudness_sma3_percentile20.0_winsor_mean,loudness_sma3_percentile50.0_winsor_mean,loudness_sma3_percentile80.0_winsor_mean,loudness_sma3_stddevFallingSlope_winsor_mean,loudness_sma3_stddevNorm_winsor_mean,loudness_sma3_stddevRisingSlope_winsor_mean,mfcc1V_sma3nz_amean_winsor_mean,mfcc1V_sma3nz_stddevNorm_winsor_mean,mfcc1_sma3_amean_winsor_mean,mfcc1_sma3_stddevNorm_winsor_mean,mfcc2V_sma3nz_amean_winsor_mean,mfcc2V_sma3nz_stddevNorm_winsor_mean,mfcc2_sma3_amean_winsor_mean,mfcc2_sma3_stddevNorm_winsor_mean,mfcc3V_sma3nz_amean_winsor_mean,mfcc3V_sma3nz_stddevNorm_winsor_mean,mfcc3_sma3_amean_winsor_mean,mfcc3_sma3_stddevNorm_winsor_mean,mfcc4V_sma3nz_amean_winsor_mean,mfcc4V_sma3nz_stddevNorm_winsor_mean,mfcc4_sma3_amean_winsor_mean,mfcc4_sma3_stddevNorm_winsor_mean,shimmerLocaldB_sma3nz_amean_winsor_mean,shimmerLocaldB_sma3nz_stddevNorm_winsor_mean,slopeUV0-500_sma3nz_amean_winsor_mean,slopeUV500-1500_sma3nz_amean_winsor_mean,slopeV0-500_sma3nz_amean_winsor_mean,slopeV0-500_sma3nz_stddevNorm_winsor_mean,slopeV500-1500_sma3nz_amean_winsor_mean,slopeV500-1500_sma3nz_stddevNorm_winsor_mean,spectralFluxUV_sma3nz_amean_winsor_mean,spectralFluxV_sma3nz_amean_winsor_mean,spectralFluxV_sma3nz_stddevNorm_winsor_mean,spectralFlux_sma3_amean_winsor_mean,spectralFlux_sma3_stddevNorm_winsor_mean
MSFT_2025_Q1,MSFT,2025,Q1,19,148.375000,31.272554,119.886181,365.555569,9.449683,26.287046,29.185451,35.790312,129.787160,0.225459,508.766963,-37.749616,-2.053440,1406.717168,0.194637,647.370728,0.357790,-40.918432,-9.354162,1118.114730,0.266412,1583.849846,0.153006,-44.550647,-2.936493,908.105010,0.343769,2520.479240,0.098320,2.879546,2.947486,0.075150,0.319234,0.066701,0.277733,2.841788,-5.227799,-10.362562,-1.059101,-22.763871,13.907834,21.178600,0.541510,0.052917,1.425224,14.389977,1.111163,1.213098,-9.068684,4.524024,0.707786,8.375921,12.482942,0.878368,0.271673,0.611588,1.149382,4.180858,0.663272,6.622591,44.631793,0.223975,43.517109,0.237130,-23.780976,-0.793294,-24.980515,-0.751744,4.689634,18.228258,7.148326,0.840565,-3.184336,2.730315,-2.405173,2.758016,1.633556,0.592447,0.125992,-0.011065,0.129980,0.241685,-0.019585,-0.972796,0.235692,0.626246,0.705881,0.541349,0.821362
NKE_2019_Q2,NKE,2019,Q2,21,174.477000,32.524814,107.409159,248.162048,6.316372,28.428490,31.157887,34.744577,129.809148,0.184562,334.243975,-47.600961,-1.744437,1231.960418,0.288355,837.476392,0.306304,-43.185182,-1.824842,1165.890476,0.351570,1777.481434,0.137327,-44.465108,-1.722796,1054.933864,0.348741,2667.601865,0.082309,2.609778,1.674177,0.092498,0.347412,0.107421,0.290925,2.336962,1.063713,-3.050118,-2.330425,-24.339367,6.363032,12.348917,0.807548,0.044395,1.695616,8.910589,1.660762,1.843725,10.585273,3.878448,0.746224,8.427751,11.071886,0.934300,0.262002,0.618605,1.196502,4.311882,0.721968,5.459637,38.235451,0.254822,34.769875,0.359780,-35.006703,-0.400327,-33.435168,-0.434718,24.901936,0.956112,23.756032,0.970005,-1.642285,-22.419355,-0.061613,9.789967,1.608841,0.620541,0.058004,0.001617,0.103599,0.345778,-0.007525,-3.245308,0.116701,0.502597,0.791414,0.418652,0.942934
NKE_2019_Q4,NKE,2019,Q4,14,106.236000,32.771856,143.924205,267.540637,6.084563,28.760764,31.193090,34.864648,162.488808,0.187636,405.260173,-46.366236,-1.813759,1200.436584,0.296512,907.923466,0.256407,-41.747470,-1.956764,1211.485768,0.333165,1820.164053,0.130362,-44.351064,-1.749906,1049.251188,0.368608,2696.097406,0.085843,2.254507,1.926911,0.088785,0.346226,0.088109,0.277950,2.353216,2.048835,-2.199398,-7.668464,-20.607378,6.681442,12.384068,0.825929,0.048951,1.694160,9.929749,1.436508,2.011573,6.557677,3.614974,0.967715,10.391469,14.598525,1.202655,0.345707,0.779804,1.546836,5.852318,0.749833,7.570561,38.672681,0.241079,35.694859,0.336371,-37.231665,-0.369258,-36.085620,-0.399910,21.934216,1.089187,21.683698,1.060244,-1.140047,5.686698,0.194257,-14.650621,1.668602,0.601300,0.090898,0.003754,0.121236,0.236430,-0.005990,-3.885397,0.188080,0.763657,0.838895,0.633773,0.989561
NKE_2020_Q1,NKE,2020,Q1,36,275.684000,30.580786,138.686447,240.666360,7.083414,26.302441,28.584427,33.372844,160.018147,0.208330,305.034005,-44.869715,-2.063200,1252.442817,0.258839,764.299803,0.343351,-42.970203,-1.936590,1124.315700,0.342388,1724.176871,0.148574,-44.628178,-1.828216,999.338907,0.343029,2639.957502,0.091986,2.254493,4.510942,0.096059,0.325858,0.101856,0.275079,2.456655,2.088261,-5.107616,-3.771745,-31.128979,6.693986,14.593806,0.677878,0.047353,1.668107,10.050560,1.553489,0.765946,-2.584952,3.740465,0.417532,3.959916,5.486411,0.466812,0.175787,0.356498,0.643243,2.138115,0.669713,2.874306,39.448137,0.211499,36.180563,0.314762,-33.034829,-0.462572,-33.130972,-0.451484,21.812777,1.206127,22.082308,1.096088,-4.988947,12.684518,-2.888829,0.528920,1.584181,0.603750,0.074705,0.000074,0.114851,0.251381,-0.014484,-4.153869,0.058248,0.200347,0.782183,0.168338,0.919569
NKE_2020_Q2,NKE,2020,Q2,35,271.206000,32.433708,149.148705,350.595894,8.439600,27.382490,30.696806,35.808578,165.539637,0.213015,480.285611,-84.938507,-1.133179,1129.307093,0.300683,816.828829,0.345842,-77.131035,-1.214704,981.250643,0.365047,1833.350933,0.153832,-79.525567,-1.150110,977.978643,0.339696,2815.691291,0.104278,2.783738,1.253134,0.117618,0.181896,0.121829,0.154236,3.277568,1.263442,-4.004211,-2.924874,-21.722875,6.357876,12.494578,0.874555,0.040441,1.545631,11.465329,1.672995,1.363402,6.647181,3.511879,0.753741,7.419980,10.069614,0.883937,0.284334,0.652251,1.170458,4.087630,0.699868,5.193439,40.470047,0.237947,37.448496,0.301156,-31.484296,-0.485550,-34.847596,-0.428667,16.922771,1.471485,20.379794,1.488034,-0.389751,-1.980108,1.348820,0.080360,1.550780,0.546300,0.074481,0.003267,0.083989,0.229762,-0.017350,-1.332088,0.190261,0.506600,0.745094,0.381977,0.960938
NKE_2020_Q3,NKE,2020,Q3,8,59.704000,34.156321,243.764154,276.890544,11.989449,27.771675,32.374112,39.720081,287.721286,0.225007,289.277905,-99.026530,-0.964797,972.959838,0.337066,962.011255,0.211169,-91.361569,-1.062517,999.579496,0.358828,1954.459837,0.112732,-96.125286,-0.963898,979.212632,0.370102,2912.779463,0.088617,0.839427,81.999155,0.125960,0.134413,0.129401,0.110441,3.680656,3.499309,-0.255407,-10.085799,-20.315646,6.413713,10.694066,1.016998,0.059333,1.480355,8.992890,2.342784,0.350487,12.213902,3.481522,0.865927,8.941746,12.947661,1.120684,0.294290,0.736786,1.414959,5.012476,0.725190,7.219737,38.294804,0.278050,35.363511,0.344485,-39.787739,-0.392098,-41.135854,-0.339900,13.004828,2.591477,18.428174,1.528946,3.286954,6.170670,6.408660,1.577954,1.797892,0.542271,0.076759,0.013033,0.090002,0.225089,-0.005258,-20.605883,0.287403,0.652842,0.775408,0.475032,0.987848
NKE_2020_Q4,NKE,2020,Q4,36,268.938000,28.205375,133.115857,255.050981,5.178115,24.941403,27.096360,30.144663,189.410216,0.190916,318.642753,-39.216774,-2.455679,1328.098792,0.211919,612.652434,0.402221,-46.577455,-1.693557,1008.422877,0.341302,1646.446448,0.157416,-46.459390,-1.701451,952.778833,0.339940,2608.817948,0.086730,3.273771,1.126972,0.083326,0.271912,0.078298,0.217082,2.865286,-3.641133,-12.747009,-0.629307,-22.547472,9.380055,20.052598,0.493479,0.044533,1.594509,16.516302,0.826529,-0.219937,-1.461137,4.028466,0.689818,7.031216,9.747732,0.744582,0.300814,0.600983,1.043624,3.774962,0.643862,4.788764,41.548378,0.183315,38.498378,0.271562,-20.273406,-0.762570,-21.720588,-0.730439,25.511552,0.809696,25.489890,0.772041,-11.052323,-1.669853,-9.652543,-2.488246,1.563910,0.624055,0.093890,-0.006359,0.123885,0.248018,-0.020041,-0.688054,0.185240,0.559935,0.747759,0.473917,0.876766
NKE_2021_Q1,NKE,2021,Q1,10,81.778000,32.842128,134.392893,252.246287,11.375753,27.248032,31.097442,38.655123,131.588278,0.210762,321.674553,-48.194905,-1.807677,1206.417974,0.287185,917.282757,0.240941,-44.957320,-1.881132,1235.338484,0.333067,1846.562365,0.124063,-47.262798,-1.742564,1089.460759,0.357671,2682.187441,0.085785,1.044801,15.156410,0.109954,0.304712,0.122375,0.264557,2.499997,1.910347,-3.253204,-2.738940,-21.525418,5.191380,12.479452,0.796292,0.062710,1.390883,7.601062,2.527124,-0.383032,2.209875,3.664679,0.913346,9.755575,13.709720,1.122927,0.331471,0.777721,1.453438,5.151860,0.714387,7.241161,39.215337,0.216827,35.415687,0.350034,-38.762825,-0.357788,-37.425547,-0.400751,17.056485,1.409576,17.531045,1.276120,-4.586535,-4.181797,-2.957917,-1.883023,1.806491,0.569191,0.092247,0.004304,0.128279,0.223415,-0.007510,-1.095242,0.180937,0.729215,0.789663,0.593036,0.956568
NKE_2021_Q2,NKE,2021,Q2,70,562.188000,27.560938,67.360893,172.260472,5.137307,24.593972,27.220284,29.719144,83.194033,0.147975,231.962156,-85.106329,-1.092406,1263.484951,0.204823,651.432628,0.404857,-87.033026,-1.000268,953.161294,0.327294,1662.927678,0.161308,-90.112352,-0.938508,869.523810,0.350691,2717.319378,0.120783,4.372655,0.705480,0.127788,0.193547,0.138821,0.158649,3.078464,-4.252024,-10.688907,-0.620949,-22.113192,12.242585,20.560394,0.502952,0.021988,1.219322,19.970433,0.704889,1.644319,2.939105,3.913533,0.686452,6.499874,8.817957,0.755857,0.295065,0.627669,1.050465,3.224292,0.633418,4.143389,45.168789,0.178883,42.137485,0.230259,-15.736297,-1.329257,-20.326166,-0.873939,22.197310,1.344852,24.984723,1.042494,2.042123,-1.586404,1.264220,0.587881,1.327718,0.610039,0.036709,0.002766,0.045951,0.677347,-0.014832,-2.046484,0.215991,0.452209,0.588295,0.353378,0.788295
NKE_2021_Q3,NKE,2021,Q3,19,128.856000,30.198444,133.774214,291.721148,10.430977,24.893664,28.570918,35.298302,135.156502,0.215992,377.965494,-87.066818,-1.198795,1170.851002,0.250233,806.524312,0.319952,-87.555687,-1.108312,1020.688046,0.314905,1840.568761,0.143926,-90.176456,-1.046845,900.376447,0.356179,2847.836667,0.091864,3.276828,1.346089,0.135738,0.165793,0.119187,0.141399,3.325028,-1.608007,-9.586880,-1.349296,-23.206444,11.942092,21.181660,0.439834,0.039259,1.259343,17.965098,0.776102,0.242687,-7.094500,4.400876,0.658647,7.076090,9.205533,0.742594,0.265799,0.631400,1.009778,3.698769,0.604434,4.744396,39.914130,0.171607,36.509517,0.239596,-26.965241,-0.920513,-30.167761,-0.671881,16.310161,1.610761,21.144057,1.067498,-12.191920,0.975314,-11.305267,-2.950366,1.684891,0.641731,0.061958,0.004126,0.082190,0.275735,-0.016284,-1.454795,0.219228,0.406672,0.582633,0.323460,0.762182
NKE_2021_Q4,NKE,2021,Q4,12,81.133000,29.853429,132.307434,269.164038,8.373646,25.430110,29.229013,33.838057,193.857395,0.194454,372.189765,-54.273283,-1.756514,1315.626369,0.232556,648.768061,0.423947,-55.974957,-1.492465,1001.628400,0.344245,1664.182801,0.163687,-56.137368,-1.495551,982.770729,0.330254,2629.376752,0.095754,3.294428,1.213236,0.109735,0.268436,0.141444,0.243596,2.704131,-2.068652,-10.612578,-0.660343,-16.412937,7.980883,18.506012,0.531301,0.043953,1.609340,15.698525,0.813870,3.417276,3.835493,3.548125,1.092467,10.988969,17.819078,1.483223,0.336297,0.920194,1.818144,6.505334,0.739807,8.675210,41.361103,0.183096,36.667481,0.346316,-24.056989,-0.498794,-23.572678,-0.556357,26.815992,0.875306,26.847751,0.819866,-8.394996,-3.433032,-6.273801,-3.218743,1.549528,0.620938,0.065529,-0.004834,0.113286,0.313715,-0.018988,-0.701474,0.271698,1.183823,0.787386,0.931809,0.991615
NKE_2022_Q1,NKE,2022,Q1,20,150.614000,29.003607,101.221656,255.755215,6.791813,25.031428,28.457405,31.837332,126.475398,0.172887,309.035761,-84.906710,-1.184804,1285.960384,0.211724,689.134278,0.399713,-84.100900,-1.119217,954.136553,0.352366,1734.282666,0.164603,-86.092349,-1.068437,946.258990,0.340356,2756.445095,0.111363,4.462844,0.655577,0.134906,0.188744,0.142139,0.149474,3.034818,-3.704291,-12.735383,-0.520366,-18.927357,9.901398,21.079987,0.463244,0.037048,1.643572,20.664682,0.664966,3.728106,4.177313,3.398328,0.749874,7.512396,10.753093,0.933864,0.266329,0.628827,1.200593,4.475739,0.711429,5.955660,44.180296,0.153776,40.582270,0.240663,-18.086238,-0.767826,-24.076361,-0.664183,16.425655,2.087744,21.208256,1.241635,-3.846610,-1.224799,-3.837891,-4.645694,1.443533,0.589028,0.074054,-0.006632,0.080925,0.284406,-0.028956,-0.685692,0.217760,0.639995,0.749185,0.457368,0.996219
NKE_2022_Q2,NKE,2022,Q2,10,79.812000,30.836068,69.360091,228.542732,5.904151,27.524171,30.184638,33.434742,83.184003,0.151605,272.935397,-78.527740,-1.232711,1328.947206,0.205460,708.385576,0.384793,-78.255720,-1.148399,1006.407016,0.338301,1731.686054,0.153287,-81.157843,-1.077878,958.786976,0.352519,2769.418765,0.112087,5.033666,0.620955,0.125307,0.200800,0.168206,0.174225,3.041141,-4.237963,-12.165262,-0.520399,-21.846466,10.915121,20.976071,0.478041,0.030871,1.622113,22.582427,0.668268,3.066983,5.858190,3.510001,0.610344,6.221924,8.089325,0.710239,0.247262,0.523169,0.956165,3.230652,0.691442,3.554813,44.610374,0.152295,40.937445,0.268977,-18.884039,-0.732406,-22.989668,-0.651914,11.267589,2.780088,16.247586,1.681389,-4.551691,0.575041,-3.455780,-2.143716,1.468523,0.553866,0.077887,-0.003802,0.092252,0.216885,-0.023409,-0.819393,0.156444,0.455464,0.697372,0.342204,0.926955
NKE_2022_Q3,NKE,2022,Q3,33,261.706000,29.133156,87.332684,201.758224,6.277096,25.561344,28.722294,31.852151,98.254056,0.156810,270.114863,-82.307547,-1.196421,1314.133736,0.213696,723.478676,0.365469,-83.817985,-1.092561,971.403659,0.350561,1760.602070,0.153742,-85.663114,-1.049582,913.704717,0.351475,2797.107706,0.105601,4.651978,0.643408,0.140539,0.201771,0.190239,0.155588,2.921697,-3.646607,-13.780619,-0.498010,-22.516350,9.781777,21.632969,0.444183,0.029488,1.595630,22.314637,0.680394,2.649408,-11.551788,3.301073,0.554679,5.156092,7.449218,0.663563,0.212446,0.473996,0.876623,2.885099,0.707019,3.885131,44.333266,0.159514,40.028111,0.279767,-15.488840,-0.918457,-21.338189,-0.750823,15.148347,1.415785,19.743553,1.300911,-6.313420,-2.886783,-4.649148,-20.412144,1.411864,0.582260,0.078879,-0.001136,0.087240,0.230113,-0.025080,-0.841531,0.143850,0.422244,0.718322,0.306684,0.977087
NKE_2022_Q4,NKE,2022,Q4,1,4.124000,31.457771,169.294296,496.613434,10.975363,26.166140,29.901852,37.141502,117.622963,0.234650,930.307678,-45.861290,-1.727211,1396.630127,0.165603,582.960754,0.390777,-47.204346,-1.530936,1097.105225,0.318554,1517.573486,0.138988,-53.238266,-1.289586,921.074829,0.297462,2453.729004,0.125062,3.845118,1.202569,0.073333,0.257500,0.045461,0.201334,3.000000,-1.354776,-8.933568,-1.052756,-20.007584,14.409946,22.749121,0.441495,0.076229,1.878049,18.677225,0.742028,5.607931,2.107737,4.622871,0.894680,11.511323,15.911206,1.171018,0.251578,0.824804,1.422597,5.232378,0.692182,10.754803,47.114342,0.212080,45.203686,0.239061,-20.622665,-0.768853,-22.870802,-0.783353,7.825503,3.915672,9.244578,3.496343,2.554732,7.524992,2.170227,8.373111,1.529354,0.578707,0.079368,-0.001921,0.074529,0.486580,-0.010487,-1.292206,0.408373,0.873586,0.844596,0.765878,0.936188
NKE_2023_Q1,NKE,2023,Q1,41,349.302000,28.673259,134.064798,280.761030,6.773298,24.842447,27.600486,31.639899,182.843332,0.195662,340.591687,-57.923482,-1.664296,1344.657751,0.200108,615.253307,0.415607,-61.486312,-1.394513,1035.561591,0.323736,1639.873670,0.156984,-63.781396,-1.308238,952.691962,0.318672,2654.660823,0.093535,2.871698,1.330026,0.114041,0.254414,0.138823,0.217723,2.768506,-3.118002,-12.875869,-0.638367,-18.298918,10.929774,22.825668,0.442775,0.046759,1.474896,18.991980,0.704509,1.443448,18.552780,3.508686,0.854767,9.547196,13.433614,1.061112,0.286761,0.706606,1.347924,5.730959,0.769233,7.644312,39.908246,0.171535,35.641419,0.335911,-18.608915,-0.581006,-20.660890,-0.569514,17.907415,1.529384,19.160981,1.130159,-12.743870,-1.357388,-11.000138,-1.484502,1.679777,0.567412,0.066351,-0.007316,0.089782,0.305026,-0.025048,-0.618647,0.230963,0.907059,0.865071,0.699845,1.068391
NKE_2023_Q2,NKE,2023,Q2,27,230.250000,28.695315,127.176893,271.573088,6.754222,24.474899,27.514850,31.232627,138.526277,0.218484,357.985899,-50.128114,-1.947100,1346.304918,0.215386,634.017473,0.418038,-52.014312,-1.695320,1045.662282,0.303940,1599.409536,0.160460,-53.588915,-1.597733,901.064569,0.339921,2564.662361,0.093961,2.586903,1.097823,0.103597,0.265809,0.138379,0.224866,2.777757,-1.920134,-10.007636,-0.940364,-22.202083,9.697869,18.929089,0.554934,0.047264,1.637598,14.761982,0.955308,0.767009,7.291028,3.290224,0.667285,7.132816,9.904254,0.822897,0.225105,0.554628,1.047543,4.292798,0.779402,5.748729,43.189801,0.188329,39.085316,0.328833,-25.198902,-0.588398,-26.815494,-0.607088,18.662757,1.461501,19.688542,1.294281,-6.317353,-5.035402,-5.657084,-4.433798,1.616671,0.575808,0.112917,-0.000881,0.133747,0.217842,-0.017402,-0.877955,0.133598,0.585632,0.898592,0.460743,1.099187
NKE_2023_Q3,NKE,2023,Q3,33,288.870000,27.809235,131.123255,305.133367,6.416849,23.779437,26.011932,30.252660,146.958878,0.228345,366.769779,-42.962265,-2.204378,1350.343386,0.220926,646.613232,0.414690,-45.269885,-1.884475,1046.951476,0.311278,1604.290865,0.162658,-47.877849,-1.730364,888.617254,0.352678,2594.154508,0.094339,2.297765,1.679322,0.078331,0.239894,0.077295,0.201619,3.127219,-2.583153,-9.801110,-0.833654,-23.236052,10.072169,19.758330,0.508687,0.048274,1.633596,14.279202,0.959594,-0.405403,9.455483,3.763021,0.680210,7.025177,9.452170,0.761063,0.280742,0.578521,1.041676,3.853702,0.678320,4.823000,42.939716,0.189643,40.760626,0.243348,-24.736754,-0.627552,-27.041936,-0.602119,18.065149,3.616766,20.037382,1.510401,-8.984555,-2.233563,-8.199941,-2.159842,1.597302,0.589172,0.127978,-0.003910,0.131561,0.238129,-0.015463,-1.189552,0.201284,0.531891,0.806962,0.446945,0.931664
NKE_2024_Q1,NKE,2024,Q1,21,196.137000,28.183960,105.243974,218.967429,5.725200,24.632969,27.379864,30.383641,125.585233,0.193517,253.829555,-42.457786,-2.322690,1348.508976,0.207014,614.620337,0.420062,-47.263679,-1.771784,1029.136534,0.325102,1596.500177,0.163364,-50.795869,-1.585724,899.969482,0.340512,2611.782064,0.092241,3.093267,1.282067,0.112732,0.338284,0.132351,0.306286,2.290660,-3.158978,-11.894908,-0.642572,-20.859811,11.927087,22.247179,0.435685,0.042461,1.717389,18.379623,0.683983,-0.296757,-1.240783,3.434752,0.740898,7.563086,10.928749,0.921891,0.256463,0.631606,1.179142,4.347206,0.734536,5.701565,42.539874,0.170437,38.236047,0.335485,-20.791967,-0.736384,-21.768834,-0.765843,15.825159,1.466319,16.140982,1.349156,-9.311974,-1.928300,-7.728702,-2.300289,1.573223,0.581812,0.083213,-0.004527,0.116488,0.223724,-0.022547,-0.709698,0.137139,0.641977,0.796011,0.519908,0.974232
NKE_2024_Q2,NKE,2024,Q2,21,139.771000,28.777188,135.070816,202.013701,7.740219,24.351256,28.397473,32.088052,202.097365,0.186369,216.666207,-37.715284,-2.580429,1333.804605,0.188480,628.910613,0.427543,-41.353293,-1.992724,998.393812,0.308032,1621.349099,0.171863,-45.294515,-1.713367,894.358642,0.326810,2638.457117,0.105943,3.314759,1.647471,0.097144,0.335557,0.112698,0.284172,2.370375,-3.191320,-12.194000,-0.577335,-13.870102,11.367035,22.843304,0.418423,0.047231,1.585320,18.893847,0.686791,1.772570,-1.365219,3.545837,1.227234,12.983979,19.826362,1.602146,0.393495,0.984573,1.995875,7.249642,0.780676,10.250951,41.855188,0.167167,39.057582,0.268856,-21.031670,-0.612170,-22.674685,-0.618040,13.942531,1.043125,15.181562,3.163458,-10.141547,-1.943756,-9.114832,-2.200163,1.582592,0.618443,0.093671,-0.007606,0.114010,0.232353,-0.025831,-0.651818,0.264597,1.335589,0.845561,1.097296,1.018812
NKE_2024_Q3,NKE,2024,Q3,37,330.185000,27.644777,117.904110,233.750036,5.577951,24.131438,26.759651,29.690769,158.241532,0.192722,273.585644,-40.497529,-2.372123,1343.006489,0.197555,593.273674,0.433415,-45.897480,-1.829314,1011.379497,0.292238,1593.279831,0.161775,-49.512984,-1.626368,898.621451,0.321935,2612.777908,0.094362,2.676714,1.435263,0.101764,0.292298,0.117886,0.247877,2.626510,-3.378682,-12.422049,-0.646743,-19.758335,11.864310,22.742570,0.439450,0.046501,1.617395,18.004672,0.724186,-1.277699,9.924487,3.521916,0.776024,8.248734,12.255959,1.014207,0.240039,0.633141,1.253753,4.766585,0.764108,6.693081,41.085960,0.167969,37.386434,0.303654,-20.627742,-0.702928,-21.881788,-0.696598,14.415144,1.299344,15.020995,1.704178,-11.419589,-1.309962,-9.824004,-1.544726,1.664282,0.606907,0.097415,-0.006723,0.127076,0.191507,-0.024252,-0.662197,0.160629,0.755993,0.831812,0.607675,1.013773
NKE_2025_Q1,NKE,2025,Q1,59,519.001000,29.767887,105.524057,215.655975,4.762545,26.918346,29.047376,31.699821,148.439699,0.160057,280.243877,-36.977883,-2.612212,1387.914150,0.187484,598.638583,0.400999,-44.200137,-1.731691,1053.866999,0.289027,1594.480872,0.150310,-48.120312,-1.507943,937.372743,0.328016,2617.476867,0.086535,3.985679,0.969317,0.106936,0.357682,0.120251,0.310305,2.312469,-3.953831,-13.788046,-0.589277,-20.911331,12.151171,24.553995,0.401463,0.038902,1.637275,22.575516,0.598902,3.006338,-7.527412,3.413737,0.686249,7.210032,10.464117,0.791415,0.257848,0.566492,1.048804,4.537632,0.745436,6.039443,41.716871,0.155890,38.458281,0.280641,-17.319821,-0.856362,-18.758194,-0.837864,13.156826,2.077921,14.301523,1.562523,-9.434597,-2.094036,-8.106981,-1.957898,1.616306,0.549642,0.093492,-0.006367,0.122375,0.204989,-0.022622,-0.646559,0.141934,0.602807,0.831472,0.503006,0.979211
NKE_2025_Q2,NKE,2025,Q2,32,237.590000,29.438993,127.496048,312.485836,9.568433,24.555286,27.325718,34.142855,116.550308,0.232301,405.372696,-45.129543,-2.271513,1347.193835,0.235991,708.093883,0.377818,-45.121335,-2.005587,1082.885818,0.323167,1650.886537,0.155495,-47.171802,-1.858331,938.996956,0.348643,2594.323525,0.098087,2.248226,2.362969,0.112488,0.323728,0.155597,0.261001,2.408598,-3.370549,-8.172332,-0.953559,-21.592246,11.868598,18.003527,0.556725,0.055778,1.561116,12.922444,1.175933,1.634116,4.939040,3.465539,0.787166,8.688935,12.320985,1.067033,0.222530,0.654465,1.291595,5.007194,0.786252,6.553856,42.511581,0.201782,38.239920,0.362910,-29.349947,-0.509139,-28.272572,-0.570496,15.015781,2.132073,16.076629,1.690658,-6.663631,-1.498153,-5.527547,-1.995579,1.648789,0.580241,0.103342,-0.001271,0.138614,0.206442,-0.017298,-0.938061,0.140043,0.680518,0.812032,0.536436,1.005838
