candidate_r2,candidate_rmse,held_out_ticker,model,n_remaining,prior_r2,prior_rmse,r2_gain,rmse_gain
0.9004126880687098,0.0007653407219071535,JPM,residual_structured_plus_extra_plus_qna_lsa,153,0.18809325247779451,0.002185273966898144,0.7123194355909153,0.0014199332449909906
0.9008146747875991,0.0007650035647551297,KO,residual_structured_plus_extra_plus_qna_lsa,153,0.1856916722802725,0.0021919678812550754,0.7151230025073266,0.0014269643164999458
0.9016162759243407,0.0007587436232978679,MCD,residual_structured_plus_extra_plus_qna_lsa,154,0.18428384138385234,0.0021847560869380934,0.7173324345404883,0.0014260124636402255
0.9009167543026766,0.0007621880909371053,MMM,residual_structured_plus_extra_plus_qna_lsa,154,0.1858483543451016,0.0021848151518868318,0.715068399957575,0.0014226270609497265
0.9012414751902381,0.0007612546895351119,MRK,residual_structured_plus_extra_plus_qna_lsa,154,0.1864816159544459,0.0021848738651568927,0.7147598592357922,0.0014236191756217807
0.9005261056017546,0.0007708667071201093,MSFT,residual_structured_plus_extra_plus_qna_lsa,151,0.18496641297090455,0.0022065434410918103,0.7155596926308501,0.001435676733971701
0.9011545684726472,0.0007671050041713917,NKE,residual_structured_plus_extra_plus_qna_lsa,150,0.19291536613887472,0.002191977310556867,0.7082392023337725,0.0014248723063854754
0.769739941009726,0.0006902192537341739,NVDA,residual_structured_plus_extra_plus_qna_lsa,149,0.3412582254670541,0.001167442143100213,0.4284817155426719,0.00047722288936603906
0.9003833867527065,0.0007657812737607299,UNH,residual_structured_plus_extra_plus_qna_lsa,153,0.1837619822038029,0.002192033894678641,0.7166214045489036,0.001426252620917911
0.9007277659056769,0.0007620476237139786,VZ,residual_structured_plus_extra_plus_qna_lsa,154,0.1840106957036105,0.002184793768513062,0.7167170702020664,0.0014227461447990837
0.9013783113329354,0.0007735141341723639,WMT,residual_structured_plus_extra_plus_qna_lsa,149,0.19337713357774622,0.0022121639019927553,0.7080011777551892,0.0014386497678203914
